,Internal Contact ID,Latitude,Longitude,BOROUGH,CUR_UNIT11,DEVELOPMEN,NONRES_BLD,RES_BLDG,TDS_NUM,TOT_POP11
33781,42273,40.675124,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33783,42275,40.675131,-73.926708,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33785,42277,40.675126,-73.926708,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33787,42279,40.675131,-73.926708,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33791,42283,40.67504,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33793,42285,40.67517,-73.926704,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33795,42287,40.675281,-73.926695,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33797,42289,40.675501,-73.927208,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33799,42291,40.675124,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33800,42292,40.675283,-73.927222,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33802,42294,40.675153,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33803,42295,40.675316,-74.00361,BROOKLYN,1407.0,RED HOOK EAST,2.0,16.0,004,2940.0
33804,42296,40.675501,-73.927208,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33805,42297,40.674936,-74.003586,BROOKLYN,1407.0,RED HOOK EAST,2.0,16.0,004,2940.0
33806,42298,40.675153,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33808,42300,40.675242,-73.926699,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33809,42301,40.675281,-73.926695,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33810,42302,40.674932,-74.003572,BROOKLYN,1407.0,RED HOOK EAST,2.0,16.0,004,2940.0
33811,42303,40.67517,-73.926704,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33812,42304,40.674932,-74.003572,BROOKLYN,1407.0,RED HOOK EAST,2.0,16.0,004,2940.0
33813,42305,40.675283,-73.927222,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33814,42306,40.674932,-74.003572,BROOKLYN,1407.0,RED HOOK EAST,2.0,16.0,004,2940.0
33815,42307,40.675501,-73.927208,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33816,42308,40.675242,-73.926699,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33817,42309,40.675254,-74.00364,BROOKLYN,1407.0,RED HOOK EAST,2.0,16.0,004,2940.0
33818,42310,40.675242,-73.926699,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33820,42312,40.675153,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33822,42314,40.675124,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33823,42315,40.676335,-74.006067,BROOKLYN,1407.0,RED HOOK EAST,2.0,16.0,004,2940.0
33824,42316,40.675131,-73.926708,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33825,42317,40.675274,-74.00363,BROOKLYN,1407.0,RED HOOK EAST,2.0,16.0,004,2940.0
33826,42318,40.675114,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33827,42319,40.675281,-73.926695,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33828,42320,40.675274,-74.00363,BROOKLYN,1407.0,RED HOOK EAST,2.0,16.0,004,2940.0
33829,42321,40.675242,-73.926699,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33830,42322,40.675274,-74.00363,BROOKLYN,1407.0,RED HOOK EAST,2.0,16.0,004,2940.0
33831,42323,40.675126,-73.926708,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33833,42325,40.675131,-73.926708,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33834,42326,40.675274,-74.00363,BROOKLYN,1407.0,RED HOOK EAST,2.0,16.0,004,2940.0
33835,42327,40.675283,-73.927222,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33837,42329,40.675131,-73.926708,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33838,42330,40.675501,-73.927208,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33839,42331,40.675254,-74.00364,BROOKLYN,1407.0,RED HOOK EAST,2.0,16.0,004,2940.0
33840,42332,40.675153,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33842,42334,40.675124,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33843,42335,40.675254,-74.00364,BROOKLYN,1407.0,RED HOOK EAST,2.0,16.0,004,2940.0
33845,42337,40.674932,-74.003572,BROOKLYN,1407.0,RED HOOK EAST,2.0,16.0,004,2940.0
33846,42338,40.675131,-73.926708,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33847,42339,40.675178,-73.925796,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33848,42340,40.674932,-74.003572,BROOKLYN,1407.0,RED HOOK EAST,2.0,16.0,004,2940.0
33849,42341,40.675501,-73.927208,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33850,42342,40.674932,-74.003572,BROOKLYN,1407.0,RED HOOK EAST,2.0,16.0,004,2940.0
33851,42343,40.67504,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33852,42344,40.674932,-74.003572,BROOKLYN,1407.0,RED HOOK EAST,2.0,16.0,004,2940.0
33854,42346,40.675124,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33856,42348,40.675043,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33867,42359,40.675178,-73.925796,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33868,42360,40.67504,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33870,42362,40.675501,-73.927208,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33872,42364,40.675458,-73.927211,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33873,42365,40.675501,-73.927208,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34017,42588,40.67553,-74.00533,BROOKLYN,1407.0,RED HOOK EAST,2.0,16.0,004,2940.0
34055,42640,40.675316,-74.00361,BROOKLYN,1407.0,RED HOOK EAST,2.0,16.0,004,2940.0
34064,42656,40.675254,-74.00364,BROOKLYN,1407.0,RED HOOK EAST,2.0,16.0,004,2940.0
34121,42730,40.8136735,-73.9228615,BRONX,1790.0,PATTERSON,0.0,15.0,024,4356.0
34157,42833,40.812097,-73.92215,BRONX,992.0,MOTT HAVEN,1.0,8.0,121,2496.0
34166,42848,40.886144,-73.844987,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
34173,42860,40.821102,-73.869012,BRONX,401.0,CLASON POINT GARDENS,0.0,46.0,011,878.0
34198,42890,40.8347665,-73.9041454,BRONX,1083.0,MORRIS I,0.0,10.0,102,2867.0
34199,42891,40.8138398,-73.95877,MANHATTAN,1940.0,GRANT,1.0,9.0,087,4480.0
34238,42943,40.675526,-74.005818,BROOKLYN,1407.0,RED HOOK EAST,2.0,16.0,004,2940.0
34337,43058,40.8088147,-73.9234479,BRONX,1730.0,MITCHEL,1.0,10.0,145,4036.0
34388,43208,40.675578,-73.927204,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34390,43212,40.675578,-73.927204,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34392,43214,40.67504,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34395,43217,40.675131,-73.926708,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34398,43220,40.675242,-73.926699,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34401,43223,40.675153,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34403,43225,40.675281,-73.926695,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34406,43228,40.675501,-73.927208,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34408,43230,40.67504,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34410,43232,40.675131,-73.926708,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34411,43234,40.675501,-73.927208,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34413,43236,40.675281,-73.926695,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34414,43237,40.675281,-73.926695,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34416,43239,40.674981,-73.92672,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34418,43241,40.675283,-73.927222,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34419,43242,40.675131,-73.926708,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34421,43244,40.675242,-73.926699,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34423,43246,40.675458,-73.927211,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34424,43247,40.77357,-73.935775,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
34425,43248,40.675283,-73.927222,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34426,43249,40.675281,-73.926695,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34427,43250,40.77357,-73.935775,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
34428,43251,40.675283,-73.927222,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34429,43252,40.77357,-73.935775,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
34430,43253,40.675265,-73.926697,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34431,43254,40.77357,-73.935775,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
34432,43255,40.675407,-73.927214,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34433,43256,40.675069,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34434,43257,40.77357,-73.935775,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
34459,43285,40.773551,-73.93571,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
34461,43287,40.773551,-73.93571,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
34465,43291,40.773551,-73.93571,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
34467,43293,40.773551,-73.93571,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
34469,43295,40.773551,-73.93571,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
34472,43298,40.773551,-73.93571,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
34487,43313,40.773551,-73.93571,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
34492,43318,40.773551,-73.93571,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
34498,43324,40.773551,-73.93571,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
34503,43330,40.773551,-73.93571,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
34507,43334,40.675281,-73.926695,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34509,43336,40.675069,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34510,43337,40.67536,-73.927217,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34512,43339,40.67536,-73.927217,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34514,43341,40.67517,-73.926704,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34520,43347,40.675283,-73.927222,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34522,43349,40.675069,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34682,43583,40.7945345,-73.9485436,MANHATTAN,616.0,LEHMAN VILLAGE,1.0,4.0,101,1430.0
34690,43594,40.693897,-73.978616,BROOKLYN,1826.0,INGERSOLL,1.0,20.0,014,3227.0
34714,43633,40.716899,-73.978211,MANHATTAN,2194.0,BARUCH,1.0,17.0,060,5274.0
34716,43636,40.67545,-74.00555,BROOKLYN,1407.0,RED HOOK EAST,2.0,16.0,004,2940.0
34830,43815,40.7947879,-73.945414,MANHATTAN,748.0,CLINTON,2.0,6.0,123,1840.0
34863,43905,40.675587,-74.005303,BROOKLYN,1407.0,RED HOOK EAST,2.0,16.0,004,2940.0
34886,43928,40.674956,-74.005603,BROOKLYN,1407.0,RED HOOK EAST,2.0,16.0,004,2940.0
34888,43930,40.674956,-74.005603,BROOKLYN,1407.0,RED HOOK EAST,2.0,16.0,004,2940.0
34890,43932,40.674956,-74.005603,BROOKLYN,1407.0,RED HOOK EAST,2.0,16.0,004,2940.0
34892,43934,40.674956,-74.005603,BROOKLYN,1407.0,RED HOOK EAST,2.0,16.0,004,2940.0
34894,43936,40.674956,-74.005603,BROOKLYN,1407.0,RED HOOK EAST,2.0,16.0,004,2940.0
34896,43938,40.674956,-74.005603,BROOKLYN,1407.0,RED HOOK EAST,2.0,16.0,004,2940.0
34897,43939,40.7949684,-73.9458437,MANHATTAN,748.0,CLINTON,2.0,6.0,123,1840.0
34898,43940,40.675407,-73.927214,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34900,43942,40.675407,-73.927214,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34902,43944,40.675407,-73.927214,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34904,43946,40.675407,-73.927214,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34906,43948,40.675407,-73.927214,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34908,43950,40.675458,-73.927211,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34910,43953,40.675458,-73.927211,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34912,43955,40.675458,-73.927211,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34914,43957,40.675458,-73.927211,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34916,43959,40.675458,-73.927211,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34918,43961,40.675242,-73.926699,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34920,43963,40.675242,-73.926699,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34922,43965,40.675242,-73.926699,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34924,43967,40.675242,-73.926699,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34926,43969,40.675407,-73.927214,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
34950,43994,40.7944209,-73.9462613,MANHATTAN,748.0,CLINTON,2.0,6.0,123,1840.0
34952,43996,40.7947879,-73.945414,MANHATTAN,748.0,CLINTON,2.0,6.0,123,1840.0
35041,44111,40.7949684,-73.9458437,MANHATTAN,748.0,CLINTON,2.0,6.0,123,1840.0
35063,44135,40.675283,-73.927222,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
35064,44136,40.7944209,-73.9462613,MANHATTAN,748.0,CLINTON,2.0,6.0,123,1840.0
35065,44137,40.675501,-73.927208,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
35069,44141,40.7949684,-73.9458437,MANHATTAN,748.0,CLINTON,2.0,6.0,123,1840.0
35112,44207,40.7867723,-73.9426453,MANHATTAN,271.0,METRO NORTH PLAZA,0.0,3.0,181,669.0
35162,44441,40.7969743,-73.9402705,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
35172,44466,40.7943728,-73.937365,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
35186,44601,40.7939292,-73.9373292,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
35188,44605,40.7939292,-73.9373292,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
35189,44608,40.7939292,-73.9373292,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
35216,44684,40.832601,-73.936004,MANHATTAN,983.0,RANGEL,0.0,8.0,037,2316.0
35289,44894,40.832601,-73.936004,MANHATTAN,983.0,RANGEL,0.0,8.0,037,2316.0
35410,45022,40.8115943,-73.9359141,MANHATTAN,1283.0,LINCOLN,0.0,14.0,020,2941.0
35438,45050,40.7944209,-73.9462613,MANHATTAN,748.0,CLINTON,2.0,6.0,123,1840.0
35442,45054,40.7944209,-73.9462613,MANHATTAN,748.0,CLINTON,2.0,6.0,123,1840.0
35453,45066,40.7949684,-73.9458437,MANHATTAN,748.0,CLINTON,2.0,6.0,123,1840.0
35485,45099,40.7943728,-73.937365,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
35487,45101,40.7943728,-73.937365,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
35488,45102,40.7943728,-73.937365,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
35490,45104,40.7943728,-73.937365,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
35495,45109,40.7943728,-73.937365,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
35506,45120,40.7943728,-73.937365,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
35510,45124,40.7943728,-73.937365,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
35512,45126,40.7943728,-73.937365,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
35513,45127,40.7943728,-73.937365,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
35518,45134,40.7943728,-73.937365,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
35519,45135,40.7947509,-73.9390047,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
35523,45139,40.7943728,-73.937365,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
35528,45144,40.7943728,-73.937365,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
35530,45146,40.7943728,-73.937365,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
35585,45286,40.7944209,-73.9462613,MANHATTAN,748.0,CLINTON,2.0,6.0,123,1840.0
35605,45328,40.8859,-73.84444,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35606,45330,40.8859,-73.84444,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35608,45333,40.8859,-73.84444,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35609,45336,40.8859,-73.84444,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35610,45338,40.8859,-73.84444,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35611,45339,40.675073,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
35612,45341,40.8859,-73.84444,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35613,45343,40.8859,-73.84444,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35614,45346,40.8859,-73.84444,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35615,45349,40.8859,-73.84444,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35616,45352,40.8859,-73.84444,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35617,45353,40.675073,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
35618,45354,40.8859,-73.84444,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35619,45357,40.8859,-73.84444,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35620,45360,40.8854367,-73.8460618,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35621,45363,40.8854367,-73.8460618,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35622,45366,40.8854367,-73.8460618,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35623,45368,40.8854367,-73.8460618,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35624,45370,40.8854367,-73.8460618,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35626,45373,40.8854367,-73.8460618,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35628,45375,40.8854367,-73.8460618,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35629,45378,40.8854367,-73.8460618,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35630,45380,40.8854367,-73.8460618,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35632,45383,40.8854367,-73.8460618,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35633,45386,40.8854367,-73.8460618,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35638,45397,40.885773,-73.844237,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35639,45400,40.885773,-73.844237,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35640,45402,40.8851978,-73.8450684,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35642,45404,40.8851978,-73.8450684,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35644,45406,40.8851978,-73.8450684,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35646,45408,40.8851978,-73.8450684,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35648,45410,40.8851978,-73.8450684,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35650,45413,40.8851978,-73.8450684,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35651,45414,40.8851978,-73.8450684,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35654,45418,40.8851978,-73.8450684,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35655,45420,40.8851978,-73.8450684,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35657,45422,40.8851978,-73.8450684,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35659,45425,40.885198,-73.845117,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35660,45427,40.8851978,-73.8450684,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35663,45431,40.8850213,-73.8452407,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35665,45434,40.8850213,-73.8452407,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35667,45436,40.8850213,-73.8452407,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35668,45439,40.8850213,-73.8452407,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35669,45442,40.8850213,-73.8452407,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35670,45445,40.8850213,-73.8452407,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35671,45447,40.8850213,-73.8452407,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35673,45449,40.8850213,-73.8452407,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35675,45451,40.8850213,-73.8452407,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35678,45457,40.8850213,-73.8452407,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35679,45459,40.8850213,-73.8452407,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35683,45465,40.8850213,-73.8452407,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35686,45468,40.8850213,-73.8452407,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35698,45482,40.8850213,-73.8452407,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35707,45491,40.8851978,-73.8450684,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35711,45495,40.8851978,-73.8450684,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35745,45534,40.8850502,-73.847644,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
35749,45538,40.675073,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
35756,45545,40.675073,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
35762,45551,40.675073,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
35773,45562,40.675073,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
35782,45572,40.675073,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
35866,45669,40.821842,-73.870266,BRONX,401.0,CLASON POINT GARDENS,0.0,46.0,011,878.0
36125,45959,40.7949684,-73.9458437,MANHATTAN,748.0,CLINTON,2.0,6.0,123,1840.0
36131,45966,40.883852,-73.84616,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
36134,45969,40.8845465,-73.8477784,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
36142,45977,40.883852,-73.84616,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
36145,45980,40.8845465,-73.8477784,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
36190,46030,40.8835542,-73.8455028,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
36192,46032,40.8835542,-73.8455028,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
36195,46037,40.8835542,-73.8455028,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
36196,46040,40.8835542,-73.8455028,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
36197,46043,40.8835542,-73.8455028,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
36198,46046,40.8835542,-73.8455028,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
36199,46049,40.8835542,-73.8455028,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
36200,46052,40.883852,-73.84616,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
36201,46055,40.883852,-73.84616,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
36202,46060,40.883852,-73.84616,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
36234,46126,40.8845465,-73.8477784,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
36236,46132,40.8845465,-73.8477784,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
36239,46138,40.8845465,-73.8477784,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
